Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27
,,,,,,,,614,1732.5000000000002,15658.500000000002,19730.7,7256.700000000001,753.5000000000001,948.2,9724.0,15163.500000000002,52046.50000000001,11768.900000000001,19639.4,3249.4,7159.900000000001,8908.900000000001,1980.0000000000002,3278.0000000000005,4515.5,518.1,309.1,15429.7,86689.90000000001,3155.9,15268.000000000002,470.8,96.80000000000001,2686.2000000000003,2018.5000000000002
,,,,,,,,615,1723.7,15647.500000000002,19576.7,7185.200000000001,745.8000000000001,942.7,9662.400000000001,15076.6,51702.200000000004,11701.800000000001,19534.9,3232.9,7069.700000000001,8796.7,1955.8000000000002,3236.2000000000003,4469.3,512.6,305.8,15272.400000000001,86518.3,3124.0000000000005,15114.000000000002,466.40000000000003,95.7,2651.0,1992.1000000000001
,,,,,,,,616,1798.5000000000002,15732.2,20023.300000000003,7086.200000000001,734.8000000000001,971.3000000000001,9935.2,15046.900000000001,51586.700000000004,12224.300000000001,19846.2,3283.5000000000005,7109.3,8848.400000000001,1966.8000000000002,3254.9,4584.8,524.7,313.5,15666.2,86497.40000000001,3163.6000000000004,15307.6,471.90000000000003,96.80000000000001,2673.0,2009.7000000000003
,,,,,,,,617,1916.2,16145.800000000001,21336.7,7294.1,757.9000000000001,1037.3000000000002,10602.900000000001,15444.000000000002,52710.9,13062.500000000002,20708.600000000002,3426.5000000000005,7455.8,9279.6,2063.6000000000004,3413.3,4848.8,555.5,331.1,16569.300000000003,87320.20000000001,3366.0000000000005,16283.300000000001,501.6,102.30000000000001,2796.2000000000003,2101.0
,,,,,,,,618,1956.9,16918.0,23015.300000000003,7491.000000000001,777.7,1062.6000000000001,10827.300000000001,16463.7,54890.00000000001,13487.1,22331.100000000002,3694.9,7763.8,9660.2,2147.2000000000003,3554.1000000000004,4919.200000000001,563.2,336.6,16811.300000000003,90051.5,3462.8,16751.9,517.0,105.60000000000001,2850.1000000000004,2141.7000000000003
,,,,,,,,619,1971.2000000000003,17263.4,23640.100000000002,7720.900000000001,801.9000000000001,1081.3000000000002,10983.5,17329.4,57520.100000000006,13722.500000000002,22904.2,3789.5000000000005,7940.900000000001,9876.900000000001,2196.7000000000003,3634.4,4924.700000000001,564.3000000000001,337.70000000000005,16827.800000000003,95258.90000000001,3495.8,16912.5,522.5,106.7,2855.6000000000004,2146.1000000000004
,,,,,,,,620,1917.3000000000002,17444.9,23048.300000000003,7692.3,798.6,1046.1000000000001,10598.5,17277.7,58282.4,13410.1,22437.800000000003,3712.5000000000005,7832.000000000001,9741.6,2167.0,3586.0000000000005,4802.6,550.0,328.90000000000003,16414.2,94594.50000000001,3422.1000000000004,16559.4,510.40000000000003,104.50000000000001,2803.9,2106.5
,,,,,,,,621,1810.6000000000001,17171.0,21649.100000000002,7527.3,781.0000000000001,986.7,10013.300000000001,16615.5,57145.00000000001,12667.6,21330.100000000002,3529.9,7546.000000000001,9386.300000000001,2086.7000000000003,3455.1000000000004,4571.6,523.6,312.40000000000003,15625.500000000002,91524.40000000001,3224.1000000000004,15598.000000000002,481.8,99.00000000000001,2688.4,2020.7000000000003
,,,,,,,,622,1691.8000000000002,16440.600000000002,20227.9,7210.500000000001,748.0000000000001,916.3000000000001,9297.2,16011.600000000002,54886.700000000004,11832.7,20238.9,3349.5000000000005,7194.000000000001,8946.300000000001,1989.9,3292.3,4284.5,490.6,293.70000000000005,14643.2,87584.20000000001,3007.4,14554.1,448.8,91.30000000000001,2543.2000000000003,1910.7
,,,,,,,,623,1553.2,15613.400000000001,18426.100000000002,6822.200000000001,707.3000000000001,843.7,8556.900000000001,15216.300000000001,52474.4,10882.300000000001,18779.2,3106.4,6718.8,8355.6,1859.0000000000002,3076.7000000000003,3965.5000000000005,454.3,271.70000000000005,13553.1,82849.8,2779.7000000000003,13444.2,413.6,85.80000000000001,2368.3,1778.7
,,,,,,,,624,1409.1000000000001,14564.000000000002,16452.7,6416.3,664.4000000000001,764.5000000000001,7762.700000000001,14224.1,49380.100000000006,9864.800000000001,17036.800000000003,2818.2000000000003,6267.8,7793.500000000001,1733.6000000000001,2869.9,3655.3,418.00000000000006,249.70000000000002,12490.500000000002,76796.5,2542.1000000000004,12302.400000000001,378.40000000000003,78.10000000000001,2205.5,1657.7
,,,,,,,,625,1301.3000000000002,13922.7,14836.800000000001,6260.1,649.0,716.1,7272.1,13614.7,47423.200000000004,9141.0,15469.300000000001,2559.7000000000003,6014.8,7477.8,1663.2,2753.3,3457.3,397.1,236.50000000000003,11814.000000000002,72080.8,2347.4,11356.400000000001,349.8,72.60000000000001,2086.7000000000003,1568.6000000000001
,,,,,,,,626,1236.4,13418.900000000001,13604.800000000001,5958.700000000001,617.1,671.0,6839.8,12950.300000000001,45144.00000000001,8640.5,14320.900000000001,2369.4,5765.1,7168.700000000001,1595.0000000000002,2640.0,3335.2000000000003,381.70000000000005,227.70000000000002,11397.1,68369.40000000001,2220.9,10742.6,331.1,68.2,2013.0000000000002,1512.5000000000002
,,,,,,,,627,1185.8000000000002,13020.7,12789.7,5813.500000000001,601.7,641.3000000000001,6549.400000000001,12471.800000000001,43520.4,8277.5,13524.500000000002,2238.5,5679.3,7060.900000000001,1570.8000000000002,2599.3,3240.6000000000004,371.8,222.20000000000002,11073.7,65688.70000000001,2145.0,10379.6,320.1,66.0,1969.0000000000002,1479.5000000000002
,,,,,,,,628,1164.9,12802.900000000001,12361.800000000001,5695.8,589.6,625.9000000000001,6408.6,12358.500000000002,42744.9,8100.400000000001,13110.900000000001,2169.2000000000003,5658.400000000001,7034.500000000001,1565.3000000000002,2589.4,3231.8,370.70000000000005,221.10000000000002,11042.900000000001,64216.90000000001,2106.5,10190.400000000001,313.5,63.800000000000004,1964.6000000000001,1475.1000000000001
,,,,,,,,629,1167.1000000000001,12852.400000000001,12120.900000000001,5715.6,592.9000000000001,629.2,6453.700000000001,12294.7,42557.9,8066.300000000001,12764.400000000001,2112.0,5749.700000000001,7147.8,1590.6000000000001,2631.2000000000003,3282.4,376.20000000000005,224.4,11215.6,63710.90000000001,2126.3,10290.5,317.90000000000003,64.9,2000.9,1503.7
,,,,,,,,630,1215.5,12892.000000000002,12421.2,5866.3,608.3000000000001,650.1,6668.200000000001,12701.7,43077.100000000006,8435.900000000001,13009.7,2152.7000000000003,6036.8,7504.200000000001,1669.8000000000002,2764.3,3418.8,391.6,233.20000000000002,11682.000000000002,64983.600000000006,2215.4,10721.7,330.0,68.2,2079.0,1562.0000000000002
,,,,,,,,631,1281.5,13280.300000000001,13322.1,6085.200000000001,631.4000000000001,689.7,7085.1,13249.500000000002,44353.100000000006,8893.5,13682.900000000001,2263.8,6348.1,7891.400000000001,1756.7,2905.1000000000004,3643.2000000000003,418.00000000000006,249.70000000000002,12447.6,68029.5,2368.3,11460.900000000001,353.1,72.60000000000001,2192.3,1647.8000000000002
,,,,,,,,632,1399.2,13901.800000000001,14687.2,6405.3,664.4000000000001,760.1,7814.400000000001,13707.1,46212.100000000006,9750.400000000001,14839.000000000002,2455.2000000000003,6716.6,8350.1,1859.0000000000002,3075.6000000000004,3931.4,451.00000000000006,268.40000000000003,13432.1,71628.70000000001,2555.3,12361.800000000001,381.70000000000005,78.10000000000001,2321.0,1744.6000000000001
,,,,,,,,633,1507.0000000000002,14696.000000000002,16302.000000000002,6673.700000000001,691.9000000000001,815.1,8364.400000000001,14460.6,48660.700000000004,10529.2,16387.800000000003,2711.5,7055.400000000001,8770.300000000001,1951.4,3229.6000000000004,4154.700000000001,476.3,284.90000000000003,14198.800000000001,77864.6,2761.0,13356.2,412.50000000000006,84.7,2429.9,1827.1000000000001
,,,,,,,,634,1573.0000000000002,15257.000000000002,17454.800000000003,6827.700000000001,708.4000000000001,841.5000000000001,8646.0,15241.6,50751.8,10971.400000000001,17539.5,2901.8,7177.500000000001,8923.2,1986.6000000000001,3285.7000000000003,4255.900000000001,487.3,291.5,14543.1,80632.20000000001,2851.2000000000003,13792.900000000001,424.6,88.0,2472.8,1857.9
,,,,,,,,635,1608.2,15579.300000000001,18025.7,6873.900000000001,713.9000000000001,856.9000000000001,8791.2,15616.7,52082.8,11182.6,18216.0,3014.0000000000005,7211.6,8967.2,1995.4,3301.1000000000004,4314.200000000001,495.00000000000006,294.8,14741.1,81420.90000000001,2899.6000000000004,14023.900000000001,432.3,89.10000000000001,2500.3,1878.8000000000002
,,,,,,,,636,1630.2,15461.6,18328.2,6887.1,715.0000000000001,864.6,8859.400000000001,15726.7,52324.8,11314.6,18564.7,3071.2000000000003,7198.400000000001,8949.6,1991.0000000000002,3294.5000000000005,4324.1,496.1,295.90000000000003,14775.2,81733.3,2912.8,14088.800000000001,434.50000000000006,89.10000000000001,2500.3,1878.8000000000002
,,,,,,,,637,1633.5000000000002,15519.900000000001,18603.2,6866.200000000001,711.7,870.1,8894.6,15820.2,52490.9,11338.800000000001,18837.5,3117.4,7212.700000000001,8968.300000000001,1995.4,3301.1000000000004,4317.5,495.00000000000006,294.8,14753.2,81753.1,2928.2000000000003,14170.2,436.70000000000005,89.10000000000001,2505.8,1883.2
,,,,,,,,638,1640.1000000000001,15518.800000000001,18693.4,6881.6,713.9000000000001,874.5000000000001,8914.400000000001,15824.600000000002,52622.9,11424.6,19015.7,3146.0000000000005,7254.500000000001,9018.900000000001,2006.4,3320.9,4296.6,492.80000000000007,293.70000000000005,14680.6,81756.40000000001,2943.6000000000004,14245.000000000002,440.00000000000006,90.2,2498.1000000000004,1876.6000000000001
,,,,,,,,639,1657.7,15513.300000000001,18909.0,6861.8,711.7,891.0000000000001,9078.300000000001,15835.600000000002,52714.200000000004,11594.000000000002,19168.600000000002,3172.4,7269.900000000001,9038.7,2011.9,3327.5000000000005,4330.700000000001,496.1,295.90000000000003,14798.300000000001,82232.70000000001,2977.7000000000003,14407.800000000001,443.3,91.30000000000001,2503.6000000000004,1882.1000000000001
,,,,,,,,640,1697.3000000000002,15658.500000000002,19221.4,6938.8,719.4000000000001,911.9000000000001,9296.1,15878.500000000002,52940.8,11870.1,19324.800000000003,3197.7000000000003,7396.400000000001,9196.0,2046.0000000000002,3386.9,4458.3,510.40000000000003,304.70000000000005,15235.000000000002,82528.6,3029.4,14655.300000000001,452.1,92.4,2574.0,1934.9
,,,,,,,,641,1813.9,16161.2,20708.600000000002,7186.3,745.8000000000001,982.3000000000001,10001.2,16358.100000000002,53934.100000000006,12666.500000000002,20142.100000000002,3333.0000000000005,7778.1,9672.300000000001,2151.6000000000004,3560.7000000000003,4730.0,541.2,323.40000000000003,16163.400000000001,83309.6,3232.9,15643.1,482.90000000000003,99.00000000000001,2710.4,2037.2000000000003
,,,,,,,,642,1842.5000000000002,16657.300000000003,21861.4,7497.6,777.7,998.8000000000001,10169.5,17299.7,55926.200000000004,12925.000000000002,21333.4,3529.9,8045.400000000001,10000.1,2225.3,3682.8,4769.6,546.7,326.70000000000005,16298.7,85955.1,3273.6000000000004,15842.2,488.40000000000003,101.2,2744.5,2062.5
,,,,,,,,643,1822.7,16940.0,21743.7,7654.900000000001,794.2,993.3000000000001,10092.5,17752.9,57756.600000000006,12829.300000000001,21546.800000000003,3566.2000000000003,8045.400000000001,10000.1,2225.3,3683.9,4737.700000000001,542.3000000000001,324.5,16190.900000000001,90476.1,3276.9,15857.600000000002,489.50000000000006,101.2,2731.3,2052.6000000000004
,,,,,,,,644,1794.1000000000001,16839.9,21270.7,7632.900000000001,790.9000000000001,974.6,9887.900000000001,17707.800000000003,57681.8,12684.1,21256.4,3516.7000000000003,8044.300000000001,9996.800000000001,2225.3,3682.8,4655.200000000001,533.5,319.0,15909.300000000001,90456.3,3213.1000000000004,15545.2,478.50000000000006,99.00000000000001,2693.9,2024.0000000000002
,,,,,,,,645,1717.1000000000001,16616.600000000002,20422.600000000002,7494.3,777.7,938.3000000000001,9510.6,17263.4,56962.4,12124.2,20453.4,3384.7000000000003,7790.200000000001,9681.1,2156.0,3566.2000000000003,4485.8,513.7,306.90000000000003,15327.400000000001,89222.1,3096.5000000000005,14978.7,460.90000000000003,94.60000000000001,2607.0,1959.1000000000001
,,,,,,,,646,1635.7,16095.2,19316.0,7266.6,753.5000000000001,888.8000000000001,9011.2,16429.600000000002,55169.4,11559.900000000001,19548.100000000002,3235.1000000000004,7516.3,9340.1,2079.0,3440.8,4260.3,488.40000000000003,291.5,14559.6,87287.20000000001,2927.1000000000004,14159.2,436.70000000000005,89.10000000000001,2493.7000000000003,1873.3000000000002
,,,,,,,,647,1521.3000000000002,15647.500000000002,17888.2,6966.3,722.7,831.6,8423.800000000001,15830.100000000002,53443.50000000001,10781.1,18492.100000000002,3060.2000000000003,7125.8,8853.900000000001,1971.2000000000003,3262.6000000000004,4009.5000000000005,458.70000000000005,275.0,13703.800000000001,84232.5,2756.6000000000004,13333.1,411.40000000000003,84.7,2359.5,1773.2
,,,,,,,,648,1412.4,14738.900000000001,16280.000000000002,6656.1,690.8000000000001,768.9000000000001,7791.3,14960.000000000002,50846.4,10067.2,17223.800000000003,2850.1000000000004,6774.900000000001,8418.300000000001,1874.4,3100.9,3776.3,433.40000000000003,258.5,12906.300000000001,79932.6,2571.8,12447.6,383.90000000000003,78.10000000000001,2239.6000000000004,1681.9
,,,,,,,,649,1307.9,13763.2,14741.1,6332.700000000001,656.7,713.9000000000001,7241.3,14015.1,48074.4,9398.400000000001,15847.7,2622.4,6509.8,8090.500000000001,1800.7,2981.0000000000005,3601.4,412.50000000000006,246.40000000000003,12306.800000000001,74685.6,2434.3,11775.500000000002,363.00000000000006,74.80000000000001,2156.0,1620.3000000000002
,,,,,,,,650,1238.6000000000001,13260.500000000002,13543.2,6101.700000000001,632.5,673.2,6845.3,13158.2,46040.50000000001,8863.800000000001,14822.500000000002,2453.0,6260.1,7780.3,1732.5000000000002,2865.5000000000005,3482.6000000000004,398.20000000000005,238.70000000000002,11903.1,71209.6,2328.7000000000003,11264.0,347.6,71.5,2091.1000000000004,1571.9
,,,,,,,,651,1193.5,12807.300000000001,12768.800000000001,5955.400000000001,617.1,647.9000000000001,6600.000000000001,12707.2,44427.9,8565.7,14009.6,2317.7000000000003,6135.8,7626.3,1697.3000000000002,2808.3,3413.3,391.6,233.20000000000002,11663.300000000001,69157.0,2264.9,10958.2,337.70000000000005,69.30000000000001,2051.5,1541.1000000000001
,,,,,,,,652,1174.8000000000002,12683.000000000002,12316.7,5881.700000000001,609.4000000000001,639.1,6523.000000000001,12355.2,43751.4,8461.2,13542.1,2240.7000000000003,6102.8,7583.400000000001,1687.4,2792.9,3397.9,389.40000000000003,232.10000000000002,11608.300000000001,68503.6,2249.5,10885.6,335.5,69.30000000000001,2038.3000000000002,1531.2
,,,,,,,,653,1185.8000000000002,12614.800000000001,12021.900000000001,5874.000000000001,609.4000000000001,641.3000000000001,6556.000000000001,12189.1,43392.8,8531.6,13390.300000000001,2215.4,6118.200000000001,7603.200000000001,1692.9,2799.5,3449.6000000000004,396.00000000000006,235.4,11785.400000000001,68501.40000000001,2299.0,11122.1,343.20000000000005,70.4,2062.5,1549.9
,,,,,,,,654,1218.8000000000002,12662.1,12169.300000000001,5988.400000000001,620.4000000000001,664.4000000000001,6807.900000000001,12348.6,43576.5,8837.400000000001,13592.7,2248.4,6293.1,7822.1,1740.2,2882.0000000000005,3592.6000000000004,411.40000000000003,246.40000000000003,12278.2,69985.3,2384.8,11539.000000000002,355.3,73.7,2132.9,1602.7
,,,,,,,,655,1278.2,12943.7,12955.800000000001,6152.3,639.1,707.3000000000001,7240.200000000001,12832.6,44515.9,9457.800000000001,14450.7,2390.3,6607.700000000001,8211.5,1827.1000000000001,3023.9,3807.1000000000004,436.70000000000005,260.70000000000005,13010.800000000001,73707.70000000001,2570.7000000000003,12435.500000000002,383.90000000000003,78.10000000000001,2229.7000000000003,1675.3000000000002
,,,,,,,,656,1368.4,13323.2,14170.2,6455.900000000001,668.8000000000001,760.1,7795.700000000001,13566.300000000001,46198.9,10071.6,15211.900000000001,2516.8,6975.1,8669.1,1929.4,3192.2000000000003,4031.5000000000005,462.00000000000006,276.1,13773.1,77874.5,2720.3,13162.6,405.90000000000003,83.60000000000001,2346.3,1762.2
,,,,,,,,657,1434.4,14196.6,15722.300000000001,6783.700000000001,704.0,803.0000000000001,8231.300000000001,14198.800000000001,48526.50000000001,10447.800000000001,16403.2,2713.7000000000003,7312.8,9088.2,2022.9,3347.3,4196.5,480.70000000000005,287.1,14342.900000000001,83567.0,2843.5000000000005,13757.7,424.6,88.0,2447.5,1838.1000000000001
,,,,,,,,658,1476.2,14754.300000000001,16803.600000000002,6964.1,722.7,820.6,8412.800000000001,14729.000000000002,50625.3,10604.0,17242.5,2852.3,7441.500000000001,9247.7,2058.1000000000004,3405.6000000000004,4272.400000000001,489.50000000000006,292.6,14602.500000000002,85071.8,2860.0000000000005,13833.6,425.70000000000005,88.0,2486.0,1867.8000000000002
,,,,,,,,659,1503.7,15188.800000000001,17372.300000000003,7034.500000000001,730.4000000000001,832.7,8532.7,15211.900000000001,51846.3,10668.900000000001,17739.7,2934.8,7520.700000000001,9346.7,2080.1000000000004,3443.0000000000005,4306.5,493.90000000000003,294.8,14716.900000000001,83789.20000000001,2876.5000000000005,13919.400000000001,429.00000000000006,89.10000000000001,2512.4,1888.7
,,,,,,,,660,1520.2,15238.300000000001,17745.2,7070.8,733.7,847.0000000000001,8676.800000000001,15381.300000000001,52252.200000000004,10719.5,18172.0,3006.3,7584.500000000001,9425.900000000001,2097.7000000000003,3472.7000000000003,4346.1,498.30000000000007,297.0,14852.2,82503.3,2909.5000000000005,14074.500000000002,434.50000000000006,89.10000000000001,2536.6000000000004,1906.3000000000002
,,,,,,,,661,1549.9,15529.800000000001,18095.0,7205.000000000001,746.9000000000001,864.6,8813.2,15659.6,52945.200000000004,10921.900000000001,18378.800000000003,3040.4,7714.3,9587.6,2134.0,3532.1000000000004,4389.0,502.70000000000005,300.3,14997.400000000001,82921.3,2964.5000000000005,14342.900000000001,442.20000000000005,90.2,2574.0,1933.8000000000002
,,,,,,,,662,1546.6000000000001,15684.900000000001,18271.0,7245.700000000001,751.3000000000001,870.1,8851.7,15823.500000000002,53529.3,10923.0,18546.0,3067.9,7746.200000000001,9626.1,2142.8,3545.3,4381.3,501.6,300.3,14969.900000000001,83447.1,2981.0000000000005,14422.1,445.50000000000006,91.30000000000001,2582.8,1940.4
,,,,,,,,663,1577.4,15801.500000000002,18537.2,7359.000000000001,763.4000000000001,892.1,9072.800000000001,16006.100000000002,53781.200000000004,11172.7,18924.4,3131.7000000000003,7871.6,9782.300000000001,2176.9,3602.5000000000005,4452.8,510.40000000000003,304.70000000000005,15216.300000000001,83750.70000000001,3050.3,14755.400000000001,454.3,93.50000000000001,2616.9,1967.9
,,,,,,,,664,1656.6000000000001,16017.100000000002,18713.2,7458.000000000001,774.4000000000001,922.9000000000001,9389.6,16210.7,54230.00000000001,11691.900000000001,19114.7,3162.5000000000005,8003.6,9946.2,2213.2000000000003,3664.1000000000004,4617.8,529.1,315.70000000000005,15777.300000000001,84161.0,3137.2000000000003,15181.1,467.50000000000006,95.7,2689.5,2020.7000000000003
,,,,,,,,665,1833.7,16634.2,20476.5,7724.200000000001,801.9000000000001,1016.4000000000001,10344.400000000001,16717.800000000003,55457.600000000006,12926.1,20220.2,3346.2000000000003,8393.0,10432.400000000001,2322.1000000000004,3842.3,5000.6,573.1,342.1,17087.4,85693.3,3402.3,16461.5,507.1,103.4,2855.6000000000004,2145.0
,,,,,,,,666,1886.5000000000002,17293.100000000002,22455.4,8043.200000000001,833.8000000000001,1053.8000000000002,10709.6,17908.0,57849.00000000001,13418.900000000001,22037.4,3646.5000000000005,8659.2,10761.300000000001,2394.7000000000003,3964.4000000000005,5110.6,585.2,349.8,17464.7,89691.8,3492.5000000000005,16901.5,520.3000000000001,106.7,2911.7000000000003,2189.0
,,,,,,,,667,1884.3000000000002,17784.800000000003,22565.4,8222.5,852.5000000000001,1054.9,10716.2,18486.600000000002,60265.700000000004,13536.6,22392.7,3705.9,8704.300000000001,10817.400000000001,2407.9,3985.3,5101.8,584.1,348.70000000000005,17435.0,95989.3,3512.3,16995.0,523.6,107.80000000000001,2912.8,2189.0
,,,,,,,,668,1864.5000000000002,17641.800000000003,22281.600000000002,8223.6,853.6,1043.9,10590.800000000001,18616.4,60467.00000000001,13514.6,22405.9,3708.1000000000004,8713.1,10827.300000000001,2411.2000000000003,3989.7000000000003,5053.400000000001,579.7,346.5,17271.100000000002,96988.1,3468.3,16775.0,517.0,105.60000000000001,2890.8,2172.5
,,,,,,,,669,1777.6000000000001,17498.800000000003,21274.0,8046.500000000001,833.8000000000001,997.7,10124.400000000001,18159.9,59981.9,12915.1,21670.0,3586.0000000000005,8435.900000000001,10481.900000000001,2334.2000000000003,3862.1000000000004,4833.400000000001,554.4000000000001,330.0,16516.5,96609.70000000001,3319.8,16065.500000000002,495.00000000000006,102.30000000000001,2779.7000000000003,2088.9
,,,,,,,,670,1672.0000000000002,16982.9,19817.600000000002,7752.8,803.0000000000001,937.2,9499.6,17365.7,58021.700000000004,12196.800000000001,20566.7,3403.4,8009.1,9951.7,2215.4,3666.3,4563.900000000001,522.5,312.40000000000003,15598.000000000002,93903.70000000001,3152.6000000000004,15250.400000000001,470.8,96.80000000000001,2641.1000000000004,1983.3000000000002
,,,,,,,,671,1541.1000000000001,16436.2,18250.100000000002,7416.200000000001,767.8000000000001,876.7,8879.2,16764.0,56119.8,11325.6,19228.0,3181.2000000000003,7635.1,9485.300000000001,2112.0,3494.7000000000003,4310.900000000001,493.90000000000003,294.8,14729.000000000002,90019.6,2970.0000000000005,14367.1,443.3,90.2,2519.0,1893.1000000000001
,,,,,,,,672,1430.0000000000002,15489.1,16727.7,7074.1,733.7,811.8000000000001,8226.900000000001,16168.900000000001,53363.200000000004,10566.6,17736.4,2934.8,7341.400000000001,9122.300000000001,2030.6000000000001,3361.6000000000004,4098.6,469.70000000000005,280.5,14006.300000000001,85203.8,2776.4,13427.7,413.6,85.80000000000001,2417.8,1817.2
,,,,,,,,673,1663.2,13989.800000000001,19052.0,7025.700000000001,728.2,959.2,9797.7,15221.800000000001,48698.100000000006,12989.900000000001,19516.2,3229.6000000000004,7788.000000000001,9681.1,2154.9,3565.1000000000004,4889.5,559.9000000000001,334.40000000000003,16707.9,85470.0,3319.8,16063.300000000001,495.00000000000006,102.30000000000001,2675.2000000000003,2009.7000000000003
,,,,,,,,674,1611.5000000000002,13328.7,17926.7,6811.200000000001,707.3000000000001,933.9000000000001,9579.900000000001,14567.300000000001,46625.700000000004,12536.7,18531.7,3065.7000000000003,7625.200000000001,9479.800000000001,2109.8,3490.3,4821.3,552.2,330.0,16478.0,82483.5,3260.4,15776.2,487.3,100.10000000000001,2640.0,1983.3000000000002
,,,,,,,,675,1590.6000000000001,12962.400000000001,17341.5,6667.1,691.9000000000001,921.8000000000001,9474.300000000001,14215.300000000001,45294.700000000004,12360.7,17941.0,2968.9,7518.500000000001,9346.7,2080.1000000000004,3441.9,4798.200000000001,550.0,328.90000000000003,16398.800000000003,80721.3,3247.2000000000003,15713.500000000002,484.00000000000006,100.10000000000001,2616.9,1967.9
,,,,,,,,676,1609.3000000000002,12875.500000000002,17165.5,6662.700000000001,691.9000000000001,935.0000000000001,9628.300000000001,14150.400000000001,44814.0,12465.2,17702.300000000003,2929.3,7621.900000000001,9476.5,2108.7000000000003,3488.1000000000004,4882.900000000001,559.9000000000001,334.40000000000003,16684.800000000003,80319.8,3313.2000000000003,16027.000000000002,493.90000000000003,102.30000000000001,2663.1000000000004,2000.9
,,,,,,,,677,1685.2,13046.000000000002,17446.0,6792.500000000001,706.2,990.0000000000001,10217.900000000001,14313.2,45109.9,13040.500000000002,17782.600000000002,2942.5000000000005,7873.8,9792.2,2179.1000000000004,3603.6000000000004,5152.400000000001,590.7,353.1,17605.5,81453.90000000001,3516.7000000000003,17013.7,524.7,107.80000000000001,2785.2000000000003,2093.3
,,,,,,,,678,1867.8000000000002,13660.900000000001,18936.5,7223.700000000001,750.2,1094.5,11302.500000000002,14999.6,46857.8,14391.300000000001,18685.7,3092.1000000000004,8550.300000000001,10633.7,2365.0,3913.8,5656.200000000001,647.9000000000001,387.20000000000005,19328.100000000002,86358.8,3880.8,18770.4,578.6,118.80000000000001,3047.0000000000005,2290.2000000000003
,,,,,,,,679,2040.5000000000002,14894.000000000002,22376.2,7802.3,810.7,1182.5,12202.300000000001,16545.100000000002,50364.600000000006,16089.7,22022.0,3643.2000000000003,9183.900000000001,11420.2,2541.0,4204.200000000001,6051.1,693.0,414.70000000000005,20681.100000000002,95947.50000000001,4118.400000000001,19925.4,613.8000000000001,126.50000000000001,3221.9,2421.1000000000004
,,,,,,,,680,2112.0,16278.900000000001,24649.9,8285.2,860.2,1226.5,12615.900000000001,18308.4,55138.600000000006,16544.0,24112.000000000004,3989.7000000000003,9519.400000000001,11834.900000000001,2633.4,4358.200000000001,6162.200000000001,706.2,421.3,21057.300000000003,103076.6,4161.3,20133.300000000003,620.4000000000001,127.60000000000001,3295.6000000000004,2476.1000000000004
,,,,,,,,681,2164.8,17303.0,25828.000000000004,8564.6,888.8000000000001,1255.1000000000001,12837.000000000002,19316.0,58543.100000000006,16555.0,25075.600000000002,4149.200000000001,9732.800000000001,12100.000000000002,2692.8,4455.0,6205.1,710.6,424.6,21204.7,106476.70000000001,4148.1,20068.4,619.3000000000001,127.60000000000001,3362.7000000000003,2527.8
,,,,,,,,682,2141.7000000000003,17857.4,25678.4,8638.300000000001,896.5000000000001,1230.9,12582.900000000001,19547.0,59882.9,15984.100000000002,24828.100000000002,4107.400000000001,9762.5,12137.400000000001,2700.5,4469.3,6098.400000000001,698.5,416.90000000000003,20838.4,106151.1,4038.1000000000004,19539.300000000003,601.7,124.30000000000001,3369.3,2532.2000000000003
,,,,,,,,683,2054.8,18058.7,24743.4,8585.5,892.1,1170.4,11961.400000000001,19438.100000000002,59973.100000000006,14982.000000000002,23921.7,3958.9000000000005,9520.5,11837.1,2633.4,4358.200000000001,5890.500000000001,675.4000000000001,402.6,20131.100000000002,102659.70000000001,3845.6000000000004,18607.600000000002,573.1,117.7,3304.4,2482.7000000000003
,,,,,,,,684,1973.4,17870.600000000002,23681.9,8444.7,876.7,1117.6000000000001,11445.500000000002,19065.2,58877.50000000001,14106.400000000001,22974.600000000002,3801.6000000000004,9274.1,11531.300000000001,2566.3,4244.900000000001,5694.700000000001,652.3000000000001,390.50000000000006,19457.9,99166.1,3665.2000000000003,17735.300000000003,546.7,112.2,3231.8,2428.8
,,,,,,,,685,1939.3000000000002,17530.7,23067.000000000004,8375.400000000001,869.0000000000001,1091.2,11176.0,18871.600000000002,57765.4,13697.2,22399.300000000003,3707.0000000000005,9148.7,11376.2,2531.1000000000004,4188.8,5579.200000000001,640.2,381.70000000000005,19067.4,97031.00000000001,3594.8,17393.2,536.8000000000001,110.00000000000001,3197.7000000000003,2403.5
