Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27
,,,,,,,,53,1418.4,13935.6,16251.300000000001,6364.8,660.6,836.1,8695.800000000001,15471.0,47138.4,11556.0,18047.7,2987.1,7401.6,9196.2,2048.4,3388.5,4488.3,513.9,306.90000000000003,15327.0,65226.6,2727.0,13208.4,406.8,83.7,2385.9,1792.8
,,,,,,,,54,1513.8,14450.4,17194.5,6708.6,695.7,875.7,9118.800000000001,15871.5,48432.6,12397.5,19159.2,3170.7000000000003,7857.0,9762.300000000001,2174.4,3597.3,4759.2,545.4,325.8,16254.0,69619.5,2946.6,14269.5,440.1,90.9,2532.6,1903.5
,,,,,,,,55,1642.5,15377.4,19604.7,7278.3,755.1,932.4,9682.2,16902.0,50931.0,13821.300000000001,21662.100000000002,3584.7000000000003,8479.800000000001,10533.6,2346.3,3882.6,5082.3,582.3000000000001,348.3,17355.600000000002,79177.5,3168.9,15347.7,473.40000000000003,97.2,2682.0,2015.1000000000001
,,,,,,,,56,1767.6000000000001,16326.0,21574.8,7791.3,807.3000000000001,989.1,10214.1,18294.3,54546.3,14760.0,23521.5,3893.4,8907.300000000001,11062.800000000001,2465.1,4077.9,5308.2,608.4,362.7,18128.7,87098.40000000001,3343.5,16191.9,498.6,102.60000000000001,2789.1,2095.2000000000003
,,,,,,,,57,1879.2,17412.3,23279.4,8127.0,842.4,1043.1000000000001,10706.4,19121.4,57454.200000000004,15485.4,24733.8,4094.1,9271.800000000001,11517.300000000001,2565.0,4244.400000000001,5547.6,635.4,379.8,18945.9,91737.90000000001,3496.5,16929.0,522.0,107.10000000000001,2929.5,2201.4
,,,,,,,,58,1922.4,17766.0,23915.7,8293.5,859.5,1053.9,10798.2,19301.4,58581.0,15615.0,25158.600000000002,4164.3,9354.6,11620.800000000001,2588.4,4283.1,5634.900000000001,645.3000000000001,385.2,19243.8,94464.0,3529.8,17093.7,527.4,108.0,2982.6,2240.1
,,,,,,,,59,1923.3,17622.9,23863.5,8223.300000000001,852.3000000000001,1034.1000000000001,10619.1,19043.100000000002,58011.3,15419.7,24909.3,4122.900000000001,9228.6,11466.0,2553.3,4224.6,5605.2,641.7,383.40000000000003,19141.2,93803.40000000001,3447.0,16691.4,513.9,105.3,2964.6,2227.5
,,,,,,,,60,1891.8,17249.4,23643.9,8077.5,837.0,1008.9,10386.0,18510.3,56745.9,15199.2,24336.0,4027.5,9034.2,11224.800000000001,2500.2000000000003,4136.400000000001,5510.7,630.9,377.1,18819.9,92131.2,3354.3,16242.300000000001,501.3,102.60000000000001,2913.3,2188.8
,,,,,,,,61,1840.5,16675.2,23144.4,7917.3,820.8000000000001,985.5,10153.800000000001,18012.600000000002,55327.5,14930.1,23994.9,3971.7000000000003,8817.300000000001,10956.6,2439.0,4036.5,5401.8,618.3000000000001,369.90000000000003,18447.3,89192.7,3272.4,15846.300000000001,488.7,100.8,2865.6,2153.7000000000003
,,,,,,,,62,1792.8,16201.800000000001,22851.0,7805.7,810.0,979.2,10086.300000000001,17645.4,54025.200000000004,14703.300000000001,24087.600000000002,3987.0,8686.800000000001,10795.5,2403.9,3977.1,5340.6,612.0,365.40000000000003,18237.600000000002,87207.3,3231.9,15651.9,482.40000000000003,99.0,2833.2000000000003,2128.5
,,,,,,,,63,1773.0,15885.9,22448.7,7696.8,798.3000000000001,987.3000000000001,10165.5,17367.3,53098.200000000004,14425.2,23820.3,3942.0,8571.6,10651.5,2371.5,3924.0,5310.0,608.4,362.7,18131.4,85428.90000000001,3242.7000000000003,15702.300000000001,484.2,99.9,2817.0,2116.8
,,,,,,,,64,1835.1000000000001,15646.5,22359.600000000002,7720.2,801.0,1026.9,10569.6,17273.7,52551.0,14521.5,23580.9,3903.3,8655.300000000001,10756.800000000001,2394.9,3962.7000000000003,5430.6,621.9,370.8,18543.600000000002,84718.8,3321.0,16082.1,495.0,102.60000000000001,2855.7000000000003,2145.6
,,,,,,,,65,1960.2,15742.800000000001,22934.7,7884.900000000001,817.2,1106.1000000000001,11378.7,17528.4,52894.8,15257.7,23832.9,3944.7000000000003,8918.1,11083.5,2467.8,4083.3,5739.3,657.0,392.40000000000003,19598.4,85965.3,3519.0,17041.5,525.6,108.0,2968.2000000000003,2230.2000000000003
,,,,,,,,66,2087.1,16423.2,24576.3,8101.8,840.6,1184.4,12164.4,18189.0,54725.4,16201.800000000001,25038.9,4144.5,9429.300000000001,11718.9,2609.1,4317.3,6012.900000000001,688.5,411.3,20532.600000000002,89133.3,3775.5,18284.4,563.4,115.2,3108.6,2335.5
,,,,,,,,67,2136.6,17379.0,25577.100000000002,8429.4,874.8000000000001,1218.6000000000001,12482.1,19449.9,58110.3,16667.100000000002,26758.8,4428.0,9796.5,12172.5,2709.9,4485.6,6101.1,698.4,417.6,20835.0,97457.40000000001,3905.1,18907.2,582.3000000000001,119.7,3173.4,2384.1
,,,,,,,,68,2122.2000000000003,17983.8,25072.2,8523.0,884.7,1203.3,12325.5,19914.3,60446.700000000004,16695.0,26374.5,4365.0,9777.6,12147.300000000001,2705.4,4476.6,6038.1,692.1,413.1,20619.0,101494.8,3896.1,18865.8,581.4,119.7,3136.5,2356.2000000000003
,,,,,,,,69,2030.4,18119.7,23745.600000000002,8406.9,872.1,1147.5,11774.7,19492.2,60387.3,16165.800000000001,25657.2,4246.2,9535.5,11844.9,2638.8,4365.0,5802.3,664.2,396.90000000000003,19816.2,100713.6,3768.3,18251.100000000002,562.5,115.2,3021.3,2269.8
,,,,,,,,70,1900.8,17605.8,22142.7,8128.8,842.4,1071.0,11020.5,18740.7,58878.9,15220.800000000001,24350.4,4030.2000000000003,9150.300000000001,11365.2,2531.7000000000003,4188.6,5468.400000000001,626.4,374.40000000000003,18675.0,98010.0,3554.1,17208.9,531.0,108.9,2865.6,2151.9
,,,,,,,,71,1775.7,16903.8,20498.4,7787.7,807.3000000000001,1008.9,10386.9,18031.5,56787.3,14456.7,23225.4,3843.9,8794.800000000001,10922.4,2433.6,4025.7000000000003,5199.3,595.8000000000001,356.40000000000003,17756.100000000002,94237.2,3360.6,16275.6,502.2,102.60000000000001,2727.9,2049.3
,,,,,,,,72,1652.4,16223.4,19049.4,7573.5,784.8000000000001,954.9,9821.7,17334.0,54600.3,13624.2,21664.8,3585.6,8566.2,10637.1,2370.6,3921.3,4989.6,571.5,342.0,17037.0,89294.40000000001,3216.6,15573.6,479.7,99.0,2631.6,1977.3
,,,,,,,,73,1582.2,15385.5,18068.4,7171.2,744.3000000000001,918.9,9459.9,16895.7,52175.700000000004,13029.300000000001,20379.600000000002,3373.2000000000003,8433.9,10472.4,2332.8,3861.0,4882.5,558.9,334.8,16674.3,84823.2,3126.6,15139.800000000001,467.1,95.4,2575.8,1935.0
,,,,,,,,74,1537.2,15119.1,17343.9,7005.6,726.3000000000001,895.5,9248.4,16461.0,50775.3,12573.0,19445.4,3218.4,8262.0,10259.1,2286.0,3782.7000000000003,4805.1,550.8000000000001,328.5,16407.0,82317.6,3064.5,14838.300000000001,458.1,93.60000000000001,2527.2000000000003,1898.1000000000001
,,,,,,,,75,1511.1000000000001,14870.7,16902.9,6898.5,715.5,892.8000000000001,9267.300000000001,16165.800000000001,49894.200000000004,12345.300000000001,19000.8,3144.6,8273.7,10272.6,2288.7000000000003,3788.1,4801.5,549.9,328.5,16394.4,81498.6,3074.4,14887.800000000001,459.0,93.60000000000001,2516.4,1890.0
,,,,,,,,76,1527.3,14822.1,16749.9,6930.900000000001,719.1,907.2,9432.9,16182.9,49679.1,12484.800000000001,18728.100000000002,3099.6,8409.6,10440.9,2326.5,3850.2000000000003,4884.3,559.8000000000001,334.8,16677.0,81369.0,3105.0,15035.4,463.5,95.4,2547.9,1913.4
,,,,,,,,77,1596.6000000000001,15007.5,16883.100000000002,7058.7,732.6,947.7,9866.7,16410.600000000002,50196.6,13051.800000000001,18743.4,3102.3,8736.300000000001,10848.6,2417.4,4000.5,5106.6,584.1,349.2,17439.3,82760.40000000001,3250.8,15746.4,485.1,99.9,2651.4,1991.7
,,,,,,,,78,1726.2,15591.6,18032.4,7432.2,771.3000000000001,1017.9,10604.7,17082.0,51748.200000000004,14080.5,20018.7,3312.9,9323.1,11576.7,2579.4,4267.8,5492.7,629.1,376.2,18756.9,87314.40000000001,3535.2000000000003,17121.600000000002,527.4,108.0,2841.3,2133.9
,,,,,,,,79,1872.0,16605.0,20743.2,7997.400000000001,829.8000000000001,1085.4,11277.9,18443.7,54627.3,15695.1,22859.100000000002,3783.6,10002.6,12418.2,2767.5,4579.2,5894.1,675.0,403.2,20125.8,97031.7,3804.3,18423.9,567.9,116.10000000000001,3017.7000000000003,2267.1
,,,,,,,,80,1978.2,17796.600000000002,22681.8,8457.300000000001,877.5,1139.4,11811.6,19802.7,58532.4,16555.5,24424.2,4042.8,10327.5,12821.4,2857.5,4727.7,6087.6,696.6,416.7,20788.2,103473.90000000001,3872.7000000000003,18756.9,577.8000000000001,118.8,3096.0,2326.5
,,,,,,,,81,2035.8,18727.2,24029.100000000002,8606.7,891.9,1173.6000000000001,12087.9,20289.600000000002,61156.8,16913.7,25499.7,4220.1,10356.300000000001,12859.2,2865.6,4741.2,6174.0,707.4,422.1,21083.4,105642.0,3926.7000000000003,19015.2,585.9,120.60000000000001,3148.2000000000003,2364.3
,,,,,,,,82,2025.9,18903.600000000002,24014.7,8541.9,885.6,1169.1000000000001,12021.300000000001,19974.600000000002,61598.700000000004,16677.0,25936.2,4292.1,10017.9,12443.4,2772.0,4586.400000000001,6111.900000000001,700.2,418.5,20871.9,105250.5,3882.6,18799.2,579.6,118.8,3123.0,2346.3
,,,,,,,,83,1980.0,18585.9,23438.7,8239.5,855.0,1146.6000000000001,11814.300000000001,19238.4,60374.700000000004,16100.1,25128.9,4158.900000000001,9541.800000000001,11853.0,2640.6,4367.7,5954.400000000001,681.3000000000001,406.8,20331.9,101142.90000000001,3735.0,18089.100000000002,557.1,114.3,3040.2000000000003,2284.2000000000003
